maximum_temperature,seasonal_normal_temperature,temp_deviation,relative_humidity,wind_speed,forecast_weather_data,heatwave_label
38.8,38.2,0.6,68.5,23.1,39.2,Normal
36.4,37.3,-0.9,49.5,14.9,38.1,Normal
41.4,35.9,5.4,38.4,13.1,42.4,Heatwave
40.4,38.5,1.9,26.1,3.0,39.6,Normal
36.0,37.8,-1.7,23.8,14.9,33.5,Normal
36.1,36.8,-0.6,40.9,11.4,36.4,Normal
44.5,39.6,4.9,68.3,19.8,45.3,Heatwave
41.7,35.1,6.6,75.1,11.3,40.6,Severe Heatwave
42.9,36.6,6.3,73.8,17.7,42.9,Heatwave
38.9,35.3,3.6,75.2,4.3,38.7,Normal
38.9,38.8,0.1,74.5,5.1,39.1,Normal
28.2,38.5,-10.3,51.6,5.2,27.6,Normal
38.7,36.7,2.0,33.2,3.0,40.0,Normal
39.4,38.4,1.0,67.9,14.5,39.5,Normal
38.5,37.0,1.5,32.8,20.3,37.6,Normal
40.0,38.8,1.2,36.0,16.0,40.9,Normal
33.6,37.3,-3.6,34.0,15.2,32.4,Normal
40.0,37.1,3.0,50.9,17.7,41.3,Normal
42.9,39.7,3.2,39.3,9.8,43.9,Normal
39.6,36.3,3.4,29.2,10.3,41.0,Normal
39.9,35.6,4.3,47.2,9.2,39.8,Normal
41.0,37.9,3.1,72.4,18.4,40.5,Normal
39.4,39.8,-0.4,54.2,5.7,39.5,Normal
37.6,36.9,0.8,72.7,2.3,37.6,Normal
36.6,35.3,1.3,31.8,15.7,36.0,Normal
38.1,36.7,1.4,30.0,23.7,37.5,Normal
42.0,37.5,4.5,54.5,16.0,41.7,Normal
39.1,35.8,3.3,47.8,20.0,37.9,Normal
46.6,38.3,8.3,59.6,17.5,47.2,Severe Heatwave
48.7,40.0,8.7,67.7,13.4,48.7,Severe Heatwave
38.5,37.3,1.3,65.1,18.5,38.2,Normal
24.3,36.8,-12.4,76.5,21.0,23.2,Normal
42.3,37.0,5.3,43.9,7.2,41.2,Heatwave
34.7,35.6,-0.9,32.4,9.7,36.6,Normal
37.6,39.4,-1.8,53.1,7.1,37.0,Normal
36.7,37.1,-0.4,26.6,12.4,37.3,Normal
36.4,36.9,-0.6,37.3,22.4,36.5,Normal
41.4,38.3,3.1,32.5,9.9,38.7,Normal
32.8,37.2,-4.5,43.8,10.6,34.5,Normal
35.5,38.2,-2.8,26.7,21.8,36.2,Normal
37.5,35.3,2.2,21.9,13.9,36.7,Normal
42.2,39.1,3.2,59.4,14.3,42.2,Normal
42.9,39.7,3.2,56.6,21.8,41.8,Normal
36.5,38.2,-1.8,62.5,13.3,38.3,Normal
37.3,39.8,-2.4,59.6,17.7,36.4,Normal
35.0,35.8,-0.8,26.9,4.0,34.5,Normal
39.2,37.4,1.8,37.5,6.1,38.5,Normal
44.2,38.0,6.2,27.8,11.3,44.3,Heatwave
31.7,37.9,-6.2,70.6,13.4,33.1,Normal
37.2,37.0,0.2,64.8,24.2,39.0,Normal
33.0,36.7,-3.7,32.1,24.3,32.6,Normal
30.9,35.6,-4.8,40.5,21.6,31.2,Normal
41.3,37.0,4.4,78.0,9.3,41.4,Normal
38.7,35.8,2.9,55.6,24.2,37.7,Normal
41.2,38.7,2.6,68.1,17.9,43.7,Normal
40.3,36.0,4.2,35.9,11.0,41.6,Normal
34.6,35.3,-0.7,32.6,18.1,34.8,Normal
37.2,37.8,-0.5,67.0,2.4,38.8,Normal
46.6,38.0,8.7,61.2,5.4,47.8,Severe Heatwave
39.5,39.4,0.1,60.9,21.1,39.6,Normal
41.5,37.9,3.6,53.2,16.8,41.8,Normal
37.7,36.7,1.0,53.8,10.4,39.3,Normal
33.5,39.0,-5.5,64.1,13.5,32.6,Normal
31.5,37.7,-6.2,36.2,22.8,33.2,Normal
34.4,35.4,-1.0,41.2,16.5,34.1,Normal
42.5,37.8,4.7,72.3,11.2,44.1,Heatwave
43.3,39.5,3.8,38.5,4.8,43.3,Normal
41.2,37.0,4.2,52.8,8.8,41.5,Normal
34.0,36.5,-2.5,62.2,24.5,34.0,Normal
42.4,35.7,6.7,80.0,12.1,41.8,Severe Heatwave
33.4,35.8,-2.4,46.1,12.9,33.1,Normal
38.9,37.2,1.7,45.7,13.5,40.3,Normal
38.9,38.0,1.0,70.6,22.3,36.6,Normal
35.8,35.4,0.4,68.3,15.9,34.6,Normal
45.4,39.7,5.7,63.9,18.0,44.7,Heatwave
37.3,38.8,-1.5,47.8,11.0,36.2,Normal
34.2,37.9,-3.7,39.4,2.7,35.7,Normal
40.2,39.1,1.1,56.5,23.4,41.5,Normal
35.0,35.4,-0.4,72.6,23.8,35.6,Normal
50.2,37.4,12.8,73.0,23.8,49.6,Severe Heatwave
41.5,38.2,3.4,26.5,23.7,42.9,Normal
38.7,39.1,-0.4,45.7,20.8,37.1,Normal
36.2,38.9,-2.7,47.9,17.7,38.4,Normal
30.8,36.4,-5.6,78.7,21.4,30.1,Normal
37.1,39.7,-2.6,60.7,15.8,36.9,Normal
37.0,35.6,1.4,44.4,5.1,36.6,Normal
45.4,39.4,6.0,21.6,11.0,44.3,Heatwave
44.8,39.9,4.9,53.9,24.3,46.7,Heatwave
37.7,35.9,1.8,25.8,10.1,38.5,Normal
38.5,38.6,-0.1,70.1,22.0,39.7,Normal
37.1,35.2,1.9,65.2,4.1,35.9,Normal
36.2,37.0,-0.8,47.6,9.7,36.4,Normal
44.6,37.6,7.0,45.8,10.1,45.1,Severe Heatwave
38.2,37.9,0.3,73.8,3.2,38.5,Normal
40.4,39.7,0.7,37.3,4.7,39.2,Normal
31.6,38.4,-6.8,34.9,6.4,32.7,Normal
37.7,37.4,0.3,76.4,21.3,37.8,Normal
43.0,39.0,3.9,68.6,3.5,42.0,Normal
37.0,39.8,-2.7,69.2,8.9,35.2,Normal
33.5,35.1,-1.6,31.7,2.2,34.1,Normal
43.7,39.9,3.8,28.6,18.0,46.1,Normal
31.3,35.4,-4.2,21.6,16.3,30.2,Normal
43.8,39.1,4.7,34.2,16.8,43.9,Heatwave
35.5,36.4,-0.9,66.5,10.6,36.6,Normal
35.3,35.7,-0.4,34.4,6.8,34.0,Normal
34.3,37.2,-2.9,63.7,18.6,33.8,Normal
40.5,38.2,2.3,35.1,20.7,39.7,Normal
46.5,36.9,9.6,43.7,5.2,47.5,Severe Heatwave
39.0,35.3,3.7,79.0,13.2,40.3,Normal
36.0,38.0,-2.0,34.7,7.7,36.1,Normal
44.5,39.5,5.0,42.6,5.9,43.6,Heatwave
36.8,36.9,-0.1,38.1,18.9,36.4,Normal
41.9,36.1,5.8,26.6,14.4,41.3,Heatwave
41.0,37.2,3.8,49.4,7.0,40.1,Normal
25.9,35.2,-9.3,42.7,9.1,25.8,Normal
36.6,39.1,-2.5,61.7,24.2,37.2,Normal
43.4,39.1,4.3,69.1,21.5,43.9,Normal
39.5,37.9,1.5,52.7,22.2,39.5,Normal
34.2,36.8,-2.6,21.9,12.6,34.2,Normal
37.8,39.0,-1.2,57.1,16.3,37.7,Normal
32.1,37.8,-5.7,23.3,10.7,30.8,Normal
39.8,39.1,0.7,57.0,3.8,40.0,Normal
46.9,38.2,8.7,61.1,11.2,46.3,Severe Heatwave
42.7,38.9,3.8,31.9,15.7,41.4,Normal
46.7,38.0,8.7,69.2,8.6,47.0,Severe Heatwave
41.2,37.1,4.1,74.7,21.5,40.5,Normal
44.4,39.8,4.6,68.8,5.5,44.6,Heatwave
45.6,37.7,7.9,38.3,10.4,46.5,Severe Heatwave
40.3,38.0,2.3,55.2,4.9,39.4,Normal
36.4,36.1,0.3,74.9,11.3,36.5,Normal
42.7,38.1,4.6,39.2,2.9,40.9,Heatwave
43.9,37.9,6.1,69.2,8.3,45.5,Heatwave
35.2,35.9,-0.7,20.6,11.2,33.9,Normal
33.8,35.3,-1.5,20.2,13.0,33.3,Normal
39.5,38.0,1.5,65.6,14.5,40.8,Normal
42.7,38.8,3.9,65.7,8.3,42.5,Normal
41.4,37.6,3.8,67.3,14.0,40.2,Normal
32.1,36.1,-4.0,75.8,13.7,32.9,Normal
46.0,38.3,7.7,27.1,9.3,46.7,Severe Heatwave
34.2,35.4,-1.2,33.9,21.1,33.5,Normal
37.3,37.2,0.1,74.2,14.5,36.8,Normal
33.7,35.8,-2.2,30.6,9.6,33.2,Normal
46.4,35.9,10.4,60.9,23.8,46.2,Severe Heatwave
37.9,36.0,1.8,51.8,21.4,36.0,Normal
35.0,36.9,-2.0,25.0,24.6,34.8,Normal
39.3,35.3,4.0,37.1,17.9,41.1,Normal
40.7,37.0,3.7,51.2,10.7,39.8,Normal
37.9,37.6,0.3,71.1,8.5,37.3,Normal
41.4,37.4,3.9,62.5,17.3,40.2,Normal
35.0,36.9,-1.9,57.3,24.6,35.6,Normal
38.5,39.2,-0.7,49.8,16.4,39.7,Normal
29.7,35.7,-6.0,37.9,22.3,30.9,Normal
33.9,37.5,-3.6,27.2,9.6,32.6,Normal
42.6,35.3,7.3,44.5,11.4,43.1,Severe Heatwave
42.1,35.4,6.7,21.7,22.8,43.5,Severe Heatwave
39.1,37.9,1.2,32.7,19.4,39.6,Normal
44.7,37.8,6.8,45.9,24.6,45.1,Severe Heatwave
39.8,39.4,0.4,45.1,19.8,39.4,Normal
37.9,37.8,0.1,22.7,12.3,38.2,Normal
41.0,39.8,1.2,55.3,14.2,42.2,Normal
35.8,35.2,0.6,53.0,22.7,36.1,Normal
35.7,35.5,0.2,24.7,14.7,34.5,Normal
40.2,35.2,5.0,76.6,7.9,39.8,Heatwave
37.5,35.9,1.5,26.0,12.0,38.7,Normal
41.2,37.7,3.5,71.3,13.9,41.5,Normal
42.8,38.2,4.6,20.0,4.2,43.0,Heatwave
37.6,35.2,2.4,72.9,19.1,37.0,Normal
37.3,39.7,-2.4,21.2,4.5,38.5,Normal
35.5,39.2,-3.7,65.5,11.3,37.1,Normal
38.0,36.5,1.5,41.7,20.5,39.3,Normal
35.8,35.4,0.4,64.3,12.8,37.2,Normal
37.2,35.8,1.3,44.1,21.4,36.8,Normal
36.6,35.6,0.9,24.3,9.9,36.1,Normal
45.7,35.6,10.0,66.1,24.0,45.5,Severe Heatwave
33.9,37.6,-3.7,24.3,6.8,34.0,Normal
30.3,36.2,-6.0,75.3,2.9,31.7,Normal
39.0,36.8,2.2,23.1,22.1,40.1,Normal
39.6,39.9,-0.3,48.8,19.3,40.2,Normal
40.5,38.4,2.1,63.4,7.3,39.1,Normal
42.8,39.7,3.0,43.6,24.6,41.1,Normal
41.2,35.7,5.5,33.0,13.6,41.4,Heatwave
32.6,36.9,-4.3,65.5,23.9,33.5,Normal
36.8,37.8,-0.9,67.1,13.6,36.7,Normal
37.9,35.4,2.5,75.4,12.9,39.8,Normal
38.7,35.0,3.7,42.6,12.3,37.6,Normal
47.0,38.4,8.7,50.4,9.7,45.8,Severe Heatwave
42.6,38.2,4.3,41.8,14.3,41.9,Normal
37.9,37.1,0.8,35.4,12.4,37.2,Normal
35.3,37.4,-2.1,65.1,2.8,35.9,Normal
36.1,37.1,-1.0,40.4,8.0,35.7,Normal
34.0,35.1,-1.1,45.7,6.9,32.5,Normal
40.0,36.7,3.3,44.2,22.0,40.9,Normal
37.8,35.9,1.9,62.8,15.8,36.0,Normal
31.9,35.5,-3.6,75.1,19.6,30.8,Normal
39.3,39.8,-0.5,60.0,24.0,37.6,Normal
42.1,38.0,4.1,48.3,16.8,42.3,Normal
40.9,38.6,2.2,66.8,24.6,41.1,Normal
39.6,36.6,3.0,58.5,9.2,41.5,Normal
39.3,37.0,2.3,23.6,6.3,40.2,Normal
42.9,36.2,6.7,25.7,11.3,44.3,Severe Heatwave
37.3,35.5,1.8,22.3,12.8,37.6,Normal
35.5,35.9,-0.4,47.4,22.6,34.6,Normal
36.8,39.0,-2.2,69.6,14.9,36.9,Normal
40.3,38.4,1.9,38.8,8.7,40.9,Normal
30.2,37.7,-7.5,43.0,19.1,30.9,Normal
37.7,37.4,0.4,74.6,13.6,37.3,Normal
39.9,39.6,0.3,70.2,5.7,40.4,Normal
31.6,35.4,-3.8,59.9,15.3,30.7,Normal
34.2,36.4,-2.2,36.0,23.0,33.1,Normal
40.6,36.7,3.8,27.0,21.4,39.5,Normal
40.7,38.9,1.8,21.0,15.5,40.7,Normal
41.3,40.0,1.4,26.4,10.7,40.1,Normal
38.3,36.2,2.1,37.6,4.0,37.9,Normal
40.7,39.4,1.3,53.1,12.8,41.6,Normal
44.5,39.2,5.4,23.8,19.3,43.5,Heatwave
37.6,36.1,1.4,28.2,10.3,37.1,Normal
32.9,37.0,-4.1,30.9,7.4,33.0,Normal
43.8,37.0,6.7,57.9,23.4,44.0,Severe Heatwave
42.2,39.9,2.3,56.9,20.9,41.7,Normal
34.8,35.9,-1.1,53.0,16.7,35.6,Normal
35.6,39.0,-3.4,35.0,5.1,36.2,Normal
39.1,36.7,2.4,42.3,5.3,40.2,Normal
39.2,38.7,0.6,25.8,4.4,39.2,Normal
43.6,37.1,6.5,33.6,16.2,43.1,Severe Heatwave
37.7,37.9,-0.2,73.9,4.7,37.0,Normal
37.2,39.2,-1.9,78.8,21.4,37.5,Normal
43.2,39.0,4.1,58.9,24.8,42.8,Normal
43.6,39.3,4.2,75.0,10.4,43.0,Normal
36.9,35.3,1.6,58.6,12.4,36.4,Normal
41.8,38.5,3.4,22.0,18.4,41.1,Normal
36.6,35.7,0.9,79.8,23.6,36.8,Normal
38.9,37.1,1.8,25.9,22.6,37.5,Normal
42.8,37.7,5.1,61.0,3.3,43.1,Heatwave
40.2,37.0,3.2,35.2,5.9,40.9,Normal
38.0,37.6,0.4,43.5,19.4,37.4,Normal
45.7,40.0,5.7,58.8,17.8,47.6,Heatwave
28.4,35.7,-7.3,46.2,5.1,28.4,Normal
46.6,38.4,8.2,35.0,13.5,45.0,Severe Heatwave
32.0,37.0,-5.0,40.1,20.0,31.7,Normal
34.5,35.7,-1.2,40.5,7.0,34.5,Normal
36.7,35.8,0.9,77.6,22.0,37.1,Normal
40.2,39.7,0.5,67.9,3.2,40.0,Normal
43.9,39.4,4.5,47.5,20.0,42.9,Heatwave
36.8,39.5,-2.7,32.0,16.2,35.7,Normal
41.9,40.0,1.9,68.7,9.2,41.2,Normal
35.0,36.0,-1.0,29.4,18.6,34.5,Normal
38.8,36.8,2.0,32.6,20.0,37.7,Normal
39.1,38.3,0.8,42.0,23.5,38.4,Normal
38.7,37.4,1.3,72.8,10.5,39.4,Normal
36.2,37.1,-0.9,27.9,17.8,37.8,Normal
36.0,36.8,-0.8,27.3,15.9,36.8,Normal
40.0,38.0,2.0,49.6,14.1,41.3,Normal
42.2,37.9,4.3,36.6,22.5,43.2,Normal
34.7,35.8,-1.1,54.1,2.1,35.5,Normal
35.3,37.4,-2.0,47.1,8.5,35.0,Normal
40.9,37.8,3.1,46.1,14.4,41.1,Normal
38.7,37.9,0.9,26.7,6.1,38.3,Normal
40.0,36.1,3.9,28.5,22.9,39.7,Normal
36.5,38.7,-2.2,69.3,16.9,36.6,Normal
29.9,35.1,-5.2,73.2,13.0,30.6,Normal
35.9,36.8,-0.9,34.1,20.7,36.3,Normal
37.2,38.9,-1.7,26.8,12.4,37.1,Normal
38.5,37.8,0.7,23.2,14.8,38.6,Normal
35.1,36.3,-1.2,56.5,2.1,35.5,Normal
42.1,38.5,3.6,62.9,10.4,42.7,Normal
37.8,37.8,-0.0,42.4,5.2,36.3,Normal
40.5,39.0,1.5,60.8,17.9,39.4,Normal
40.2,38.7,1.6,62.8,13.0,41.3,Normal
39.7,38.1,1.7,76.1,8.9,39.7,Normal
38.4,37.4,0.9,23.9,12.8,37.9,Normal
38.5,35.7,2.8,31.5,6.8,38.2,Normal
34.5,36.3,-1.8,24.1,23.3,34.3,Normal
43.0,37.1,5.9,72.1,3.2,43.6,Heatwave
38.2,38.0,0.2,67.6,21.9,37.1,Normal
34.0,37.6,-3.6,54.5,13.8,34.0,Normal
38.1,36.4,1.7,25.0,16.2,38.3,Normal
33.1,35.0,-2.0,36.4,9.0,33.4,Normal
40.8,37.5,3.3,37.9,24.2,41.0,Normal
45.2,36.4,8.7,53.6,8.5,45.7,Severe Heatwave
36.9,38.7,-1.8,35.5,15.5,36.3,Normal
37.3,35.1,2.2,24.4,24.8,36.3,Normal
32.8,37.9,-5.1,63.8,22.3,35.2,Normal
42.3,39.7,2.6,37.9,14.3,42.0,Normal
33.8,35.9,-2.1,47.1,24.8,33.6,Normal
36.2,37.4,-1.2,27.7,18.1,36.8,Normal
32.6,35.5,-2.9,68.2,6.8,34.2,Normal
41.7,38.1,3.6,53.9,11.3,41.1,Normal
42.3,37.8,4.5,74.1,9.7,41.3,Heatwave
38.1,37.0,1.1,49.7,9.9,36.9,Normal
35.6,37.6,-2.0,76.5,19.5,37.2,Normal
46.0,39.5,6.6,73.5,15.4,45.0,Severe Heatwave
34.4,36.0,-1.6,54.6,2.9,34.3,Normal
28.5,35.1,-6.6,76.0,22.2,27.6,Normal
41.9,39.3,2.6,39.4,8.8,40.5,Normal
35.0,37.9,-2.9,41.9,24.9,34.7,Normal
43.9,39.5,4.5,22.7,23.9,43.0,Normal
37.7,38.0,-0.3,55.4,23.6,37.0,Normal
42.2,39.1,3.1,63.3,20.7,44.2,Normal
43.1,37.1,5.9,66.4,7.1,43.5,Heatwave
35.5,38.7,-3.2,29.0,14.3,36.4,Normal
38.6,39.6,-1.0,46.6,7.2,39.4,Normal
38.6,37.9,0.7,30.6,8.0,38.5,Normal
42.3,35.9,6.4,59.7,16.1,41.8,Heatwave
35.0,36.3,-1.3,29.5,2.9,35.3,Normal
34.9,36.0,-1.1,74.2,24.3,35.1,Normal
38.9,36.2,2.7,33.8,23.1,38.3,Normal
35.5,36.5,-1.0,37.5,10.8,35.6,Normal
39.3,37.8,1.5,71.1,13.9,38.6,Normal
33.5,37.9,-4.4,47.5,12.7,33.3,Normal
45.9,37.1,8.8,21.4,22.3,45.5,Severe Heatwave
34.4,38.1,-3.7,49.7,17.8,33.1,Normal
35.3,35.4,-0.1,25.1,8.4,32.9,Normal
36.3,35.4,0.9,79.1,12.3,35.4,Normal
43.6,35.9,7.7,55.3,11.9,45.4,Severe Heatwave
34.0,37.6,-3.6,35.4,24.1,33.6,Normal
44.0,36.1,7.9,53.8,6.0,44.8,Severe Heatwave
40.1,36.4,3.7,24.6,4.1,37.9,Normal
39.5,37.0,2.5,68.0,22.3,38.5,Normal
36.6,39.1,-2.4,75.5,22.6,35.3,Normal
38.1,35.1,3.0,72.5,22.0,37.9,Normal
36.7,38.2,-1.5,40.5,13.8,39.1,Normal
43.8,38.3,5.4,39.5,17.2,44.2,Heatwave
36.6,39.0,-2.4,22.1,15.0,38.3,Normal
40.3,39.7,0.6,59.1,3.6,40.0,Normal
34.2,35.1,-0.9,52.1,15.7,35.5,Normal
33.3,35.8,-2.5,47.6,2.3,35.4,Normal
43.0,39.4,3.6,74.5,9.5,42.9,Normal
40.2,37.3,2.9,30.1,23.4,39.6,Normal
43.1,37.8,5.2,20.6,9.0,41.7,Heatwave
33.1,38.3,-5.2,24.4,23.6,32.8,Normal
43.1,38.4,4.7,33.4,7.8,43.2,Heatwave
49.4,39.7,9.8,22.0,9.2,51.5,Severe Heatwave
39.4,40.0,-0.6,50.2,16.5,38.1,Normal
46.2,38.6,7.6,38.8,19.5,46.3,Severe Heatwave
36.5,36.4,0.1,30.8,13.5,34.7,Normal
35.6,39.4,-3.8,65.0,22.3,35.2,Normal
35.2,35.2,-0.1,32.3,2.9,35.5,Normal
40.8,36.2,4.7,61.3,23.2,41.3,Heatwave
37.6,39.5,-1.9,41.0,6.5,38.1,Normal
35.2,36.3,-1.1,50.7,22.3,35.6,Normal
39.2,36.1,3.1,76.0,11.2,39.8,Normal
36.7,35.7,1.0,22.2,21.2,36.7,Normal
42.3,39.3,3.0,50.0,17.4,41.3,Normal
39.3,37.5,1.8,71.3,6.0,37.5,Normal
41.1,38.4,2.7,55.3,23.1,40.5,Normal
35.7,36.2,-0.5,36.6,7.6,35.5,Normal
40.6,38.8,1.8,43.9,7.6,41.9,Normal
36.6,38.8,-2.2,60.8,20.7,36.5,Normal
42.1,36.6,5.5,73.4,4.4,41.9,Heatwave
35.8,37.1,-1.2,22.5,7.1,36.2,Normal
41.0,36.0,5.0,24.3,13.6,40.7,Heatwave
40.1,39.9,0.2,39.5,21.1,40.9,Normal
39.9,38.2,1.7,34.0,5.4,41.9,Normal
38.9,39.7,-0.7,35.9,14.6,41.1,Normal
34.0,36.5,-2.6,33.3,18.4,34.1,Normal
33.8,38.9,-5.1,31.7,21.8,34.1,Normal
36.1,38.8,-2.7,27.8,23.5,37.7,Normal
38.3,38.5,-0.1,76.0,20.0,38.2,Normal
41.6,39.8,1.7,28.7,17.0,42.2,Normal
41.5,37.0,4.5,32.3,12.0,40.4,Heatwave
35.1,35.7,-0.6,34.8,4.6,34.8,Normal
36.3,38.4,-2.1,76.0,18.3,37.4,Normal
34.6,38.6,-4.0,65.3,24.8,33.9,Normal
40.6,37.9,2.7,67.4,18.9,40.4,Normal
41.9,36.0,5.8,26.3,2.4,40.3,Heatwave
43.0,37.5,5.4,70.2,13.4,45.0,Heatwave
40.0,36.6,3.5,44.5,16.1,41.3,Normal
40.4,37.1,3.2,35.8,17.9,40.6,Normal
45.2,38.2,6.9,54.5,18.6,45.7,Severe Heatwave
40.9,38.7,2.2,69.3,14.8,41.3,Normal
39.4,36.2,3.3,66.7,7.1,40.8,Normal
36.9,37.0,-0.1,73.4,23.7,36.4,Normal
32.6,36.3,-3.8,75.7,18.0,33.3,Normal
34.6,36.0,-1.4,34.3,7.4,35.7,Normal
39.9,38.9,1.0,45.4,9.4,41.1,Normal
40.8,39.5,1.2,20.9,23.2,38.5,Normal
44.6,36.9,7.7,72.8,22.4,44.0,Severe Heatwave
40.0,38.8,1.3,29.3,11.3,39.0,Normal
44.6,39.5,5.1,71.7,2.9,44.8,Heatwave
38.7,39.2,-0.5,39.8,3.1,36.7,Normal
35.8,35.9,-0.1,42.1,8.5,33.8,Normal
36.1,39.8,-3.7,22.3,16.5,38.3,Normal
35.3,36.9,-1.6,39.6,15.4,35.9,Normal
39.5,36.7,2.8,73.3,16.6,39.7,Normal
36.3,35.3,1.0,21.5,18.5,36.7,Normal
41.7,37.4,4.3,44.4,2.4,41.9,Normal
37.2,35.5,1.6,21.9,4.4,38.2,Normal
36.0,36.2,-0.2,42.3,10.3,35.4,Normal
45.1,36.6,8.5,30.4,5.6,45.3,Severe Heatwave
39.7,39.0,0.7,35.1,3.7,39.9,Normal
44.4,39.4,5.1,72.7,16.7,43.4,Heatwave
36.1,36.5,-0.4,46.2,20.8,37.4,Normal
42.8,39.3,3.5,36.4,19.3,42.3,Normal
43.5,39.3,4.2,55.4,20.8,44.6,Normal
40.6,38.8,1.7,28.5,17.3,40.7,Normal
28.5,35.7,-7.2,35.6,18.9,30.1,Normal
39.5,38.5,1.1,52.8,8.3,38.5,Normal
45.0,39.7,5.3,34.3,24.8,43.9,Heatwave
41.3,38.4,2.8,60.7,6.2,40.4,Normal
39.2,36.7,2.6,49.5,6.9,39.4,Normal
32.5,37.5,-5.0,66.3,8.6,34.0,Normal
36.7,38.2,-1.5,76.9,24.4,38.3,Normal
40.0,37.6,2.4,26.9,24.7,37.7,Normal
38.0,35.6,2.4,40.1,20.3,38.3,Normal
41.8,36.6,5.3,39.2,16.5,38.6,Heatwave
39.5,39.0,0.5,29.1,14.0,40.3,Normal
41.7,39.3,2.4,68.6,24.3,42.8,Normal
36.7,35.7,1.1,65.6,18.0,36.7,Normal
37.3,39.8,-2.5,49.1,23.7,37.4,Normal
29.7,36.6,-6.9,52.3,9.3,29.8,Normal
40.8,38.3,2.5,23.6,9.7,40.0,Normal
40.4,38.8,1.6,53.3,21.7,40.8,Normal
37.9,39.1,-1.2,67.5,5.4,37.7,Normal
35.1,39.7,-4.7,54.4,23.8,36.0,Normal
39.8,36.6,3.2,35.9,13.7,39.7,Normal
39.4,39.3,0.1,60.1,23.3,38.5,Normal
38.6,35.7,2.9,41.7,9.7,37.1,Normal
46.0,38.5,7.5,52.7,18.5,44.2,Severe Heatwave
32.2,38.7,-6.5,49.3,13.1,33.5,Normal
36.9,38.4,-1.4,42.9,16.4,36.5,Normal
36.5,36.3,0.3,63.1,13.6,36.9,Normal
45.5,39.4,6.1,73.0,24.2,47.2,Heatwave
31.1,35.8,-4.7,20.3,17.9,30.6,Normal
43.0,35.3,7.8,76.0,7.8,42.4,Severe Heatwave
40.1,38.6,1.5,50.7,22.9,39.9,Normal
38.0,37.4,0.7,62.0,8.8,38.1,Normal
39.6,39.2,0.3,71.3,10.5,41.4,Normal
36.4,36.9,-0.5,48.0,4.3,38.0,Normal
40.5,35.8,4.7,70.1,22.7,41.1,Heatwave
36.4,39.2,-2.7,30.7,8.6,37.9,Normal
40.0,37.7,2.2,29.6,8.0,39.8,Normal
35.6,35.9,-0.3,59.4,23.2,35.9,Normal
36.9,38.6,-1.7,72.2,20.5,36.6,Normal
47.6,37.6,10.1,73.5,5.2,46.3,Severe Heatwave
40.5,38.0,2.5,58.6,19.7,41.7,Normal
40.5,37.3,3.1,51.5,23.0,41.0,Normal
44.1,39.1,5.0,39.9,3.8,44.1,Heatwave
35.2,39.1,-4.0,78.8,21.0,35.2,Normal
45.7,38.5,7.1,39.2,14.6,44.2,Severe Heatwave
27.7,35.5,-7.8,64.7,17.4,26.8,Normal
37.5,39.2,-1.7,51.9,13.3,37.8,Normal
37.7,38.4,-0.6,56.5,18.0,37.2,Normal
41.5,38.5,3.0,43.6,2.8,41.3,Normal
38.6,36.8,1.8,77.9,19.5,38.5,Normal
39.8,39.4,0.4,54.3,2.8,39.1,Normal
39.6,38.6,1.0,76.3,12.5,38.6,Normal
33.1,35.6,-2.4,20.5,5.5,31.5,Normal
32.8,37.0,-4.2,54.4,20.9,32.7,Normal
43.0,39.4,3.5,63.0,9.2,43.6,Normal
38.7,35.2,3.4,64.7,12.4,37.0,Normal
46.4,39.8,6.5,74.3,11.9,46.3,Severe Heatwave
36.6,38.4,-1.8,20.3,19.8,36.9,Normal
41.6,38.2,3.4,20.0,13.1,40.6,Normal
36.4,36.4,0.0,48.3,20.1,37.8,Normal
41.4,36.2,5.2,21.8,3.7,41.0,Heatwave
44.3,39.7,4.6,78.5,6.4,44.2,Heatwave
38.2,36.5,1.7,33.3,14.7,38.1,Normal
38.7,38.9,-0.2,48.4,23.8,36.9,Normal
41.3,37.0,4.4,23.7,3.7,42.3,Normal
39.0,35.7,3.3,51.3,3.0,38.0,Normal
33.7,35.1,-1.4,42.8,5.6,33.4,Normal
34.1,37.7,-3.6,22.7,16.7,34.7,Normal
39.9,39.9,-0.0,40.1,11.2,41.3,Normal
43.1,36.8,6.3,43.5,21.0,42.1,Heatwave
41.8,36.8,5.0,79.4,3.7,41.4,Heatwave
33.8,36.7,-2.9,32.5,6.5,35.2,Normal
34.5,37.6,-3.1,52.7,8.9,35.0,Normal
42.7,37.2,5.5,79.2,16.4,43.3,Heatwave
36.4,39.4,-3.0,67.5,17.8,35.4,Normal
40.3,37.5,2.8,79.6,4.9,39.9,Normal
36.4,37.5,-1.2,78.1,23.7,36.2,Normal
42.4,35.7,6.7,49.4,9.8,41.5,Severe Heatwave
38.2,39.9,-1.7,61.8,18.4,36.5,Normal
41.3,36.2,5.0,26.6,14.1,40.7,Heatwave
37.0,35.4,1.6,46.5,7.1,38.4,Normal
40.2,38.3,1.9,68.5,21.5,40.3,Normal
32.1,38.0,-5.9,50.3,20.8,33.5,Normal
30.4,37.1,-6.7,62.2,11.1,30.5,Normal
37.3,37.1,0.2,64.7,15.5,36.6,Normal
40.8,38.9,1.9,35.2,7.9,42.1,Normal
33.0,36.0,-2.9,72.5,17.9,33.3,Normal
